customer_id,national_id,first_name,last_name,full_name,gender,date_of_birth,marital_status,occupation,monthly_income_thb,preferred_language,onboarding_date,is_active
CUS0005191,2-2775-75267-87-4,ชัชนันท์,เวียงจันทึก,ชัชนันท์ เวียงจันทึก,M,1969-04-13,Widowed,ครู / อาจารย์,95625.59,TH,2019-02-15,True
CUS0005192,7-3010-28215-90-7,วาสุเทพ,แก้วชลคราม,วาสุเทพ แก้วชลคราม,M,2003-03-03,Widowed,ฟรีแลนซ์,1457138.92,TH,2022-10-02,True
CUS0005193,2-7708-41222-17-3,นพ,หอมสิน,นพ หอมสิน,M,1963-12-25,Married,นักเรียน / นักศึกษา,108529.07,TH,2023-09-04,True
CUS0005194,4-5147-32510-78-1,ณัฐศักดิ์,ทวนไชย์,ณัฐศักดิ์ ทวนไชย์,M,1986-05-01,Divorced,วิศวกร,952330.12,EN,2021-06-17,True
CUS0005195,6-4370-89848-89-7,ปิยวัจน์,มิ่งขวัญ,ปิยวัจน์ มิ่งขวัญ,M,1960-10-31,Married,เกษียณ,1185871.4,TH,2024-05-25,True
CUS0005196,6-1119-73391-66-9,ปาริตา,น้ำทิพย์,ปาริตา น้ำทิพย์,F,1981-12-23,Widowed,ข้าราชการ,539929.18,TH,2025-05-01,True
CUS0005197,1-9325-53788-42-3,พัสวี,เณรานุสนธิ์,พัสวี เณรานุสนธิ์,F,1963-03-27,Divorced,ข้าราชการ,16555.05,TH,2024-12-05,True
CUS0005198,7-8869-58533-55-9,บุญทิวา,ธัญเสถียร,บุญทิวา ธัญเสถียร,F,1963-02-05,Married,ฟรีแลนซ์,17326.15,TH,2022-10-23,True
CUS0005199,1-5480-89964-31-2,สุภาพร,ตั้งรบ,สุภาพร ตั้งรบ,F,2003-12-22,Divorced,พนักงานบริษัท,131041.15,TH,2025-05-23,True
CUS0005200,5-6014-92368-57-6,มณียา,บุญญาไลย์,มณียา บุญญาไลย์,F,1990-06-23,Widowed,ค้าขาย / เจ้าของกิจการ,177501.37,TH,2024-02-18,True
CUS0005201,6-5971-67041-54-6,บุญพา,ศาสตร์ศิลป์,บุญพา ศาสตร์ศิลป์,F,1977-11-12,Widowed,ข้าราชการ,192861.94,TH,2022-09-27,True
CUS0005202,2-1592-69412-94-7,จักรชัย,ทองเนื้อดี,จักรชัย ทองเนื้อดี,M,1986-05-10,Single,ฟรีแลนซ์,894948.97,EN,2020-05-26,True
CUS0005203,5-3437-28268-70-7,วรรณกร,ทุมะบุตร์,วรรณกร ทุมะบุตร์,F,1954-02-16,Single,ครู / อาจารย์,113290.43,EN,2023-11-21,True
CUS0005204,3-9168-86542-74-1,ผกาทิพย์,ไตรบรรพ,ผกาทิพย์ ไตรบรรพ,F,1987-12-27,Married,ค้าขาย / เจ้าของกิจการ,75278.4,TH,2025-08-29,False
CUS0005205,8-5356-67184-62-6,พลภูมิ,ศาสตร์ศิลป์,พลภูมิ ศาสตร์ศิลป์,M,1996-09-23,Single,แพทย์,23179.26,TH,2021-08-08,True
CUS0005206,8-8022-97791-24-9,กุลเชษฐ,จันอ้น,กุลเชษฐ จันอ้น,M,1955-03-09,Divorced,แพทย์,1201075.45,TH,2019-12-06,True
CUS0005207,6-9169-49067-26-4,ขวัญรุ้ง,ตะละภัฏ,ขวัญรุ้ง ตะละภัฏ,M,2001-08-17,Single,พนักงานธนาคาร,1413572.77,EN,2025-07-12,False
CUS0005208,4-3751-95423-93-2,วุฒิ,ฉัตรอภิเที่ยงค่ำ,วุฒิ ฉัตรอภิเที่ยงค่ำ,M,1985-11-26,Widowed,แพทย์,94509.86,TH,2020-10-20,True
CUS0005209,8-9364-77411-22-6,รอซีด๊ะ,นิลเสนา,รอซีด๊ะ นิลเสนา,F,1955-04-12,Married,เกษียณ,30520.83,TH,2023-08-13,True
CUS0005210,2-3558-88371-20-2,สิริกานต์,เยาวธนโชค,สิริกานต์ เยาวธนโชค,F,1985-10-10,Widowed,วิศวกร,470893.51,TH,2026-01-07,True
CUS0005211,7-7201-85263-83-4,จักรชัย,ฉิมพาลี,จักรชัย ฉิมพาลี,M,1985-09-18,Divorced,พยาบาล,46852.16,TH,2024-03-05,True
CUS0005212,1-9369-29464-17-7,ยนงคราญ,อัตตนาถ,ยนงคราญ อัตตนาถ,F,2005-06-09,Married,ข้าราชการ,107763.43,TH,2019-06-21,True
CUS0005213,8-9464-45586-68-2,วันชนก,ทองเนื้อดี,วันชนก ทองเนื้อดี,F,1972-11-29,Divorced,ค้าขาย / เจ้าของกิจการ,87011.31,TH,2025-04-27,True
CUS0005214,7-6485-62063-37-7,เจตธนากร,แนวพญา,เจตธนากร แนวพญา,M,1963-12-29,Single,เกษียณ,396040.56,TH,2022-04-18,True
CUS0005215,1-6301-47125-47-4,ปิ่นบุญญา,เตมิยะเดช,ปิ่นบุญญา เตมิยะเดช,F,1959-10-07,Single,นักบัญชี,50985.57,TH,2019-06-28,True
CUS0005216,1-8820-14102-79-4,เกริกพล,ศรีสัตย์,เกริกพล ศรีสัตย์,M,1979-07-26,Married,วิศวกร,156133.77,TH,2019-01-25,True
CUS0005217,3-3206-46557-87-9,สหัสมณี,แจ้งสว่าง,สหัสมณี แจ้งสว่าง,F,1963-03-10,Divorced,ค้าขาย / เจ้าของกิจการ,25038.04,TH,2023-10-08,True
CUS0005218,3-1901-99851-67-8,เกษรา,บุตดา,เกษรา บุตดา,F,1966-09-09,Widowed,พนักงานธนาคาร,23856.72,TH,2025-11-24,True
CUS0005219,6-7309-90002-79-0,ปิยะนันท์,จ้อยนุแสง,ปิยะนันท์ จ้อยนุแสง,M,1967-01-03,Single,นักเรียน / นักศึกษา,49233.44,TH,2020-01-02,False
CUS0005220,4-1478-75914-79-8,ศิรินันท์,บุตราช,ศิรินันท์ บุตราช,F,1999-12-04,Widowed,ฟรีแลนซ์,143502.16,TH,2023-10-12,True
CUS0005221,7-9832-44934-76-3,กุลดิลก,อุ่นอก,กุลดิลก อุ่นอก,M,1998-04-11,Widowed,นักเรียน / นักศึกษา,916231.63,TH,2022-05-22,True
CUS0005222,6-9003-59476-32-9,ทินพร,ตั้งรบ,ทินพร ตั้งรบ,F,1990-07-20,Divorced,ครู / อาจารย์,1027831.78,EN,2018-10-20,True
CUS0005223,5-2744-37351-35-3,น้ำเพชร,กุมารบุญ,น้ำเพชร กุมารบุญ,F,1999-05-19,Widowed,แพทย์,146181.19,TH,2026-04-12,False
CUS0005224,7-9466-28356-73-1,อัญพัชร์,ถนอมพล,อัญพัชร์ ถนอมพล,F,1952-06-27,Divorced,พยาบาล,70726.92,TH,2024-10-06,True
CUS0005225,3-6914-86185-89-8,ฉัตรปรียา,ตรีครุธพันธุ์,ฉัตรปรียา ตรีครุธพันธุ์,F,1961-10-19,Married,เกษตรกร,189519.89,TH,2024-06-06,False
CUS0005226,7-4144-55192-62-2,อนุวัช,เขียวอ่อน,อนุวัช เขียวอ่อน,M,1963-07-20,Single,ข้าราชการ,1377294.16,TH,2021-05-11,False
CUS0005227,7-9875-32594-73-9,เขียว,ถนิมมาศ,เขียว ถนิมมาศ,M,1971-10-12,Divorced,วิศวกร,17453.41,TH,2020-11-01,False
CUS0005228,6-6944-54675-93-5,ศุภาศิล,ถมังรักษสัตว์,ศุภาศิล ถมังรักษสัตว์,M,1959-06-09,Single,ฟรีแลนซ์,171230.55,TH,2024-04-30,True
CUS0005229,5-4784-34559-69-1,ทินวัฒน์,ธนูปกรณ์,ทินวัฒน์ ธนูปกรณ์,M,1958-12-29,Widowed,แพทย์,26855.76,TH,2019-12-09,True
CUS0005230,4-5254-68620-26-5,ถนอมชัย,เนื่องนนท์,ถนอมชัย เนื่องนนท์,M,1963-11-07,Married,ข้าราชการ,107883.06,TH,2025-03-31,True
CUS0005231,5-4371-19579-46-3,ฉลองชัย,ดุริยพันธุ์,ฉลองชัย ดุริยพันธุ์,M,1974-10-10,Married,พนักงานบริษัท,21896.4,TH,2019-09-14,True
CUS0005232,3-5183-35195-54-9,เกริกพล,ขำเอนก,เกริกพล ขำเอนก,M,1987-11-09,Married,แพทย์,127899.22,TH,2018-05-22,True
CUS0005233,8-9044-66304-75-9,จิตตานันท์,นาคสุทิน,จิตตานันท์ นาคสุทิน,F,1967-01-28,Married,วิศวกร,99467.97,TH,2022-01-01,True
CUS0005234,3-1077-78623-77-0,ภัทรนาฎ,เช้าวันดี,ภัทรนาฎ เช้าวันดี,F,1981-07-07,Divorced,เกษตรกร,136689.21,TH,2025-08-21,True
CUS0005235,1-2649-36507-66-6,จำรัส,ด้วงโสน,จำรัส ด้วงโสน,M,1965-03-15,Divorced,พนักงานบริษัท,25031.07,TH,2019-03-23,True
CUS0005236,5-6336-75531-89-7,สุรวัช,ธรรมทินนา,สุรวัช ธรรมทินนา,M,1983-09-21,Single,ฟรีแลนซ์,628231.92,EN,2023-11-12,True
CUS0005237,7-9862-98013-41-4,วีรชัย,เณรานุสนธิ์,วีรชัย เณรานุสนธิ์,M,2004-09-08,Divorced,ข้าราชการ,651304.84,TH,2021-05-15,True
CUS0005238,3-7054-27596-26-6,ภานุวัตร,เตชะกำพุ,ภานุวัตร เตชะกำพุ,M,1950-12-03,Single,เกษียณ,841557.4,EN,2022-04-30,True
CUS0005239,3-9400-13865-35-1,จำรัส,ไตรบรรพ,จำรัส ไตรบรรพ,M,1954-06-23,Married,เกษตรกร,22501.31,TH,2020-03-19,True
CUS0005240,4-2256-60082-23-1,มารุด,ถนิมมาศ,มารุด ถนิมมาศ,M,1998-12-27,Single,พนักงานบริษัท,15105.72,TH,2021-10-21,True
CUS0005241,8-6801-42865-26-4,ศรินยา,เมืองสุข,ศรินยา เมืองสุข,F,1964-03-20,Widowed,แพทย์,21341.6,TH,2025-09-06,False
CUS0005242,8-8567-84491-51-1,วรรณกร,ดีตพันธุ์,วรรณกร ดีตพันธุ์,F,2000-09-19,Married,พยาบาล,129023.76,TH,2020-08-27,True
CUS0005243,5-5432-51036-28-3,โสภณิตา,ตรีเภรินทร์,โสภณิตา ตรีเภรินทร์,F,1956-05-24,Divorced,นักบัญชี,47755.68,TH,2018-03-28,True
CUS0005244,3-1723-53630-63-6,ศศิรินทร์,หนุนสุข,ศศิรินทร์ หนุนสุข,F,1999-12-07,Married,พนักงานธนาคาร,73590.26,TH,2022-09-17,False
CUS0005245,3-5803-11382-52-3,อารีย์,ฉิมพาลี,อารีย์ ฉิมพาลี,F,1954-10-09,Single,ฟรีแลนซ์,336135.89,TH,2018-08-22,False
CUS0005246,8-5512-99686-63-5,วรรณกร,ทุมะบุตร์,วรรณกร ทุมะบุตร์,F,1976-11-27,Married,พนักงานบริษัท,190289.09,TH,2021-09-13,True
CUS0005247,5-3547-73841-98-5,ณัฐพิชา,งามพิเชษฐ์,ณัฐพิชา งามพิเชษฐ์,F,1964-10-11,Married,ค้าขาย / เจ้าของกิจการ,951116.25,TH,2026-04-17,True
CUS0005248,8-8717-45023-32-7,ราชพฤกษ์,ตะละภัฏ,ราชพฤกษ์ ตะละภัฏ,M,1993-04-20,Single,พยาบาล,22753.07,TH,2020-04-09,True
CUS0005249,3-5172-51212-23-1,ธารา,ไชยภา,ธารา ไชยภา,M,1990-01-25,Widowed,พนักงานธนาคาร,154942.66,TH,2021-11-25,True
CUS0005250,5-2710-75856-37-7,ธีริสรา,บุญญาไลย์,ธีริสรา บุญญาไลย์,F,1991-05-27,Divorced,นักเรียน / นักศึกษา,93927.68,TH,2018-10-20,True
CUS0005251,5-6353-56904-44-6,ปิยะชาติ,บุญบำรุง,ปิยะชาติ บุญบำรุง,F,2001-12-26,Widowed,ฟรีแลนซ์,187485.61,TH,2024-02-25,True
CUS0005252,3-9803-81483-96-2,สุรการณ์,ศรีวงค์,สุรการณ์ ศรีวงค์,F,1963-03-20,Married,นักเรียน / นักศึกษา,21917.21,TH,2019-07-31,True
CUS0005253,1-1822-12688-87-4,สมใจ,ตรีเภรินทร์,สมใจ ตรีเภรินทร์,F,1999-11-25,Married,พยาบาล,24850.85,TH,2023-02-08,True
CUS0005254,2-7082-33528-89-5,อัญพัชร์,นะวะมันดร,อัญพัชร์ นะวะมันดร,F,1980-01-30,Widowed,นักบัญชี,43722.91,TH,2023-12-20,False
CUS0005255,5-7840-58192-69-3,สินสมุทร,ฉิมพาลี,สินสมุทร ฉิมพาลี,M,1986-02-14,Widowed,เกษียณ,1291699.59,TH,2025-08-05,True
CUS0005256,5-6599-87967-87-5,นนทกาญจน์,ตันยา,นนทกาญจน์ ตันยา,M,1962-11-03,Married,นักเรียน / นักศึกษา,56596.96,TH,2021-06-14,True
CUS0005257,1-1102-34469-31-4,สุพัตร,แท่นทอง,สุพัตร แท่นทอง,F,1974-01-16,Divorced,ครู / อาจารย์,33285.31,TH,2021-05-27,True
CUS0005258,8-5301-37243-13-9,เพชรมณี,วาทา,เพชรมณี วาทา,F,1956-08-31,Widowed,เกษตรกร,153152.61,TH,2018-06-16,True
CUS0005259,5-1320-59843-97-2,วัลลภ,ทวีเดช,วัลลภ ทวีเดช,M,1980-04-22,Single,วิศวกร,79124.73,EN,2025-10-17,True
CUS0005260,1-9883-92886-80-9,ธราวิทญ์,ถนัดหัตถกรรม,ธราวิทญ์ ถนัดหัตถกรรม,M,1992-12-26,Widowed,เกษียณ,1480520.39,TH,2025-08-02,True
CUS0005261,7-9337-42895-63-9,เทพณรงค์,ถาวรรัตน,เทพณรงค์ ถาวรรัตน,M,1957-11-27,Single,เกษตรกร,226249.34,EN,2021-05-09,True
CUS0005262,1-8571-39493-11-1,ภัคชนน,ไม้แดง,ภัคชนน ไม้แดง,M,1985-11-13,Widowed,ฟรีแลนซ์,38334.67,EN,2025-07-09,True
CUS0005263,7-4113-22309-52-1,ชัญญานุนาย,คณานุรักษ์,ชัญญานุนาย คณานุรักษ์,F,1967-06-26,Widowed,พยาบาล,75379.15,TH,2025-09-25,True
CUS0005264,3-3316-21585-21-6,วรดาพร,ธูปหอม,วรดาพร ธูปหอม,F,1963-01-29,Widowed,ค้าขาย / เจ้าของกิจการ,175374.43,TH,2024-04-06,True
CUS0005265,7-1557-66245-94-8,วิถี,ธรรมสถิตไพศาล,วิถี ธรรมสถิตไพศาล,M,1962-03-10,Married,แพทย์,482214.86,TH,2022-02-09,True
