lead_id,lead_source,customer_id,lead_full_name,phone,email,interested_product_id,owner_employee_id,status,created_at,score
LED003176,Partner,CUS0000020,,0618432433,bakerjulie@example.org,PRD-CC01,EMP00295,Contacted,2026-02-05T17:49:00,27
LED003177,Partner,CUS0006041,,0644160379,poncewayne@example.org,PRD-WL01,EMP00181,Disqualified,2025-03-27T14:51:00,13
LED003178,Cold Call,CUS0009004,,0951302552,kristinrodriguez@example.net,PRD-IN01,EMP00430,Disqualified,2025-10-07T01:29:00,99
LED003179,Cold Call,,ภูมิปัญญา ปานสุวรรณ,0624598819,dawsonmichael@example.org,PRD-CC03,EMP00185,Converted,2025-07-05T08:46:00,68
LED003180,Branch Walk-in,CUS0005124,,0898166478,kenneth92@example.com,PRD-DC02,EMP00098,Converted,2025-03-27T23:13:00,16
LED003181,Referral,CUS0007486,,0867801970,swaller@example.com,PRD-WL02,EMP00390,New,2026-02-07T05:16:00,17
LED003182,Branch Walk-in,CUS0004592,,0620613726,irogers@example.com,PRD-FD03,EMP00490,Converted,2025-06-22T17:31:00,26
LED003183,Web Form,CUS0005674,,0818341431,spencermariah@example.net,PRD-FD02,EMP00131,Contacted,2025-03-17T13:03:00,37
LED003184,Branch Walk-in,CUS0003871,,0972289399,zscott@example.org,PRD-DG01,EMP00216,Converted,2025-03-31T12:15:00,75
LED003185,Referral,,วนาลี ฉัพพรรณธนกูร,0913754690,taylor92@example.net,PRD-DC01,EMP00313,Converted,2025-07-28T18:31:00,78
LED003186,Cold Call,CUS0002104,,0615179125,rrogers@example.net,PRD-DG01,EMP00113,Contacted,2025-06-24T17:50:00,71
LED003187,Cold Call,CUS0003651,,0820590691,lfranco@example.net,PRD-FD01,EMP00255,Converted,2025-01-25T03:12:00,96
LED003188,Referral,,ศดิศ ถนอมพล,0628095111,lucasflores@example.com,PRD-CUR01,EMP00428,Disqualified,2025-07-29T01:43:00,44
LED003189,Web Form,,ไมล์ ถนอมกุลบุตร,0878059094,maryjohnson@example.com,PRD-CC01,EMP00492,Contacted,2026-01-07T12:00:00,74
LED003190,Web Form,,คมกริบ นักสำหรวจ,0972543849,rfigueroa@example.org,PRD-CC02,EMP00047,Disqualified,2025-09-30T21:00:00,2
LED003191,Referral,CUS0007466,,0829972817,michaelrobles@example.net,PRD-CUR01,EMP00450,Qualified,2026-03-18T19:04:00,10
LED003192,Web Form,CUS0003003,,0825271444,ihoward@example.com,PRD-WL04,EMP00265,Disqualified,2025-09-11T09:49:00,3
LED003193,Web Form,CUS0000992,,0623004323,francessanders@example.net,PRD-DG01,EMP00323,Disqualified,2025-04-23T16:25:00,69
LED003194,Cold Call,CUS0008453,,0947869007,michellestafford@example.com,PRD-LN03,EMP00268,New,2025-06-22T14:32:00,61
LED003195,Branch Walk-in,CUS0005332,,0697778926,dianagallagher@example.com,PRD-LN03,EMP00449,Qualified,2025-12-10T13:56:00,97
LED003196,Partner,CUS0006079,,0619246591,asmith@example.com,PRD-LN03,EMP00136,Contacted,2025-10-23T12:28:00,99
LED003197,Campaign,CUS0008381,,0613416192,matthewyates@example.net,PRD-IN02,EMP00334,Disqualified,2025-01-02T19:43:00,100
LED003198,Cold Call,,พิชาภพ พีระเพ็ญกุล,0959400488,bhughes@example.org,PRD-SAL01,EMP00449,Converted,2025-05-01T23:09:00,55
LED003199,Cold Call,CUS0008485,,0655089240,vperkins@example.org,PRD-SAL01,EMP00293,Contacted,2025-11-13T21:11:00,48
LED003200,Campaign,,พีรภัทร์ ดิสกะประกาย,0921343035,xmueller@example.com,PRD-WL01,EMP00192,New,2025-06-25T16:36:00,90
LED003201,Cold Call,CUS0008304,,0820527615,carlmoore@example.com,PRD-SAV01,EMP00083,Disqualified,2025-04-28T06:30:00,78
LED003202,Referral,,อธิวัตร ถนอมพลกรัง,0637748977,xroberts@example.net,PRD-LN02,EMP00120,Contacted,2025-07-16T10:53:00,40
LED003203,Cold Call,CUS0008423,,0695527081,robertsallen@example.net,PRD-DC01,EMP00081,New,2025-11-02T17:15:00,73
LED003204,Referral,,ธมน ศรีตะวัน,0689075354,heathersanchez@example.net,PRD-DC02,EMP00357,Converted,2026-02-22T12:24:00,12
LED003205,Partner,,สิทธัญ นพคเชนทร์,0939485563,omorris@example.org,PRD-LN04,EMP00287,Contacted,2025-02-14T19:27:00,0
LED003206,Partner,,อดิสรณ์ ถนัดการเขียน,0850313796,hurleykaren@example.com,PRD-FD01,EMP00284,Contacted,2025-08-20T21:49:00,76
LED003207,Branch Walk-in,CUS0006207,,0677264245,martincrystal@example.org,PRD-DC01,EMP00354,Converted,2025-06-07T20:24:00,44
LED003208,Branch Walk-in,CUS0008900,,0611309252,potterrenee@example.com,PRD-LN04,EMP00411,New,2025-01-26T18:11:00,82
LED003209,Branch Walk-in,CUS0001324,,0629981385,mmiller@example.org,PRD-DC02,EMP00381,Contacted,2025-05-31T22:15:00,16
LED003210,Campaign,CUS0005151,,0688114164,egonzalez@example.net,PRD-FD03,EMP00032,Contacted,2026-04-30T06:13:00,97
LED003211,Web Form,,ฐิติวุฒิ ทับทิมไทย,0972587367,katrinarivera@example.org,PRD-FD01,EMP00241,Qualified,2025-07-20T06:57:00,67
LED003212,Cold Call,,มลิวรรณ นิลวิมล,0926990206,tracy83@example.com,PRD-LN01,EMP00445,Contacted,2025-03-16T00:35:00,33
LED003213,Partner,CUS0004386,,0815027762,curryalvin@example.net,PRD-FD01,EMP00427,Disqualified,2026-03-02T09:44:00,93
LED003214,Branch Walk-in,,คณภรณ์ ตะละภัฏ,0643882498,pwarren@example.org,PRD-DG01,EMP00006,Converted,2026-05-01T20:50:00,31
LED003215,Partner,CUS0002244,,0687155657,solistravis@example.org,PRD-DC02,EMP00052,Converted,2025-06-11T19:30:00,26
LED003216,Cold Call,CUS0004805,,0888092824,rwilson@example.com,PRD-DC01,EMP00230,Qualified,2025-05-26T06:08:00,12
LED003217,Cold Call,CUS0007650,,0624183356,william50@example.com,PRD-SAV02,EMP00350,Disqualified,2025-11-07T06:57:00,50
LED003218,Referral,,อำพร จันอ้น,0891955120,markgutierrez@example.net,PRD-CUR01,EMP00077,Disqualified,2025-04-03T19:18:00,29
LED003219,Referral,CUS0005417,,0617550569,kim55@example.com,PRD-SAL01,EMP00048,Converted,2025-12-23T14:10:00,87
LED003220,Campaign,CUS0003907,,0929395573,stoutnatalie@example.com,PRD-DG02,EMP00433,Qualified,2025-06-10T15:39:00,88
LED003221,Web Form,,หล้า ถาวรายุศม์,0696609352,edward97@example.com,PRD-WL01,EMP00168,New,2025-10-15T19:41:00,7
LED003222,Web Form,CUS0000197,,0659879575,aorr@example.org,PRD-DC02,EMP00172,Contacted,2025-04-11T08:46:00,34
LED003223,Referral,,กวีฉัฏฐ ตันยา,0661680009,dianabaxter@example.net,PRD-LN01,EMP00290,Converted,2025-01-29T23:02:00,52
LED003224,Referral,,ประเสริฐ แน่นดุจป้อม,0995995596,joneschelsea@example.com,PRD-DG02,EMP00284,Contacted,2025-01-03T10:56:00,3
LED003225,Web Form,CUS0008782,,0656601879,lucasfisher@example.com,PRD-LN04,EMP00085,Contacted,2025-04-16T14:05:00,7
LED003226,Branch Walk-in,CUS0008748,,0914717750,melissacunningham@example.org,PRD-LN04,EMP00408,Converted,2026-02-17T11:41:00,92
LED003227,Referral,CUS0003548,,0623335656,jacobwilkins@example.org,PRD-FD02,EMP00269,Converted,2025-01-24T01:28:00,50
LED003228,Cold Call,,สัญชาน นฤภัย,0664383972,aguirrejoshua@example.net,PRD-DG02,EMP00129,Converted,2025-04-18T22:46:00,12
LED003229,Referral,,พลภูมิ ถ้วนศรี,0994316078,farleymaria@example.com,PRD-WL03,EMP00262,Converted,2025-05-10T21:39:00,68
LED003230,Partner,,วรรณกร วิลาสินี,0639712180,amandawall@example.com,PRD-CC04,EMP00183,Contacted,2025-04-28T12:18:00,73
LED003231,Branch Walk-in,CUS0006390,,0867932050,toni99@example.net,PRD-SAV01,EMP00050,Disqualified,2025-06-16T06:41:00,79
LED003232,Referral,CUS0007441,,0830925253,rcummings@example.com,PRD-DC02,EMP00381,New,2026-02-21T16:57:00,46
LED003233,Web Form,CUS0008310,,0828881277,justinjackson@example.org,PRD-DG02,EMP00453,Qualified,2026-02-17T22:08:00,68
LED003234,Branch Walk-in,CUS0003249,,0663266310,stephanie08@example.com,PRD-CC03,EMP00070,New,2025-11-25T22:00:00,4
LED003235,Referral,,ปิยะชาติ นิยมธรรม,0830977801,rogersshawn@example.com,PRD-DC01,EMP00159,New,2025-04-18T23:53:00,55
LED003236,Referral,CUS0008693,,0815138557,wallacejames@example.com,PRD-LN04,EMP00164,Disqualified,2025-11-12T04:57:00,16
LED003237,Branch Walk-in,,ศดิศ นฤทุกข์,0623881835,wroth@example.com,PRD-FD02,EMP00237,Disqualified,2025-02-20T16:40:00,46
LED003238,Branch Walk-in,CUS0007009,,0674955846,tammy09@example.org,PRD-WL02,EMP00396,Contacted,2025-05-04T11:21:00,54
LED003239,Partner,CUS0005211,,0930396320,alexandraroberts@example.com,PRD-CUR01,EMP00216,Qualified,2025-09-10T05:56:00,74
LED003240,Referral,CUS0000260,,0636932125,estradakimberly@example.com,PRD-SAV02,EMP00219,Contacted,2025-04-04T00:29:00,71
LED003241,Web Form,,จันทนา ทองปากน้ำ,0652315761,charles19@example.com,PRD-DG01,EMP00213,Contacted,2026-04-18T14:02:00,82
LED003242,Web Form,CUS0005772,,0820223095,melissamarquez@example.net,PRD-DC02,EMP00379,Disqualified,2026-02-07T17:16:00,6
LED003243,Partner,CUS0003685,,0916775105,kperkins@example.org,PRD-CC02,EMP00021,Qualified,2025-02-16T08:38:00,55
LED003244,Campaign,,ธีริสรา เณรานุสนธิ์,0946884069,hmunoz@example.com,PRD-DG02,EMP00231,Qualified,2025-07-20T06:36:00,75
LED003245,Referral,,ศศิรินทร์ ธนประทีป,0876734580,monica96@example.net,PRD-LN03,EMP00361,New,2025-07-15T02:35:00,13
LED003246,Cold Call,CUS0002011,,0971264091,larry93@example.net,PRD-CC02,EMP00393,Converted,2026-04-02T06:15:00,67
LED003247,Web Form,CUS0002282,,0621850267,christopher36@example.com,PRD-SAV02,EMP00453,New,2025-12-27T21:00:00,9
LED003248,Web Form,,ซุกรี ตั้งรบ,0621972651,qrobertson@example.com,PRD-DG02,EMP00380,Qualified,2026-02-22T04:04:00,71
LED003249,Campaign,CUS0001112,,0810108903,anthonymyers@example.net,PRD-WL04,EMP00156,Qualified,2025-04-28T23:47:00,84
LED003250,Campaign,,อชิตะวีร์ ยาปะโลหิต,0890581807,stevenramos@example.com,PRD-CUR01,EMP00231,New,2025-05-19T15:46:00,22
LED003251,Referral,CUS0008823,,0989393803,erinanderson@example.net,PRD-SAV02,EMP00303,Converted,2026-04-22T14:45:00,1
LED003252,Referral,CUS0001906,,0821560048,james29@example.com,PRD-FD03,EMP00162,New,2025-02-25T22:05:00,42
LED003253,Web Form,CUS0002018,,0997360930,madison70@example.org,PRD-LN02,EMP00099,New,2026-01-30T09:02:00,66
LED003254,Campaign,CUS0001827,,0929258889,derrick69@example.org,PRD-DC02,EMP00306,Converted,2025-07-20T05:38:00,94
LED003255,Campaign,CUS0001441,,0955990957,jrogers@example.com,PRD-SAV02,EMP00398,New,2025-08-05T16:25:00,92
LED003256,Partner,CUS0003649,,0838168344,damon08@example.org,PRD-LN01,EMP00053,New,2026-02-28T02:51:00,31
LED003257,Referral,,ปรมินทร์ นำธวัช,0875909655,melissa57@example.net,PRD-DG01,EMP00112,New,2025-06-01T03:00:00,14
LED003258,Branch Walk-in,,ธนภณ ยะผา,0888302433,amandawilliams@example.net,PRD-FD01,EMP00120,Qualified,2025-04-12T04:37:00,24
LED003259,Web Form,,แกมแพร หิรัญสาลี,0970855521,bowenlisa@example.net,PRD-DC01,EMP00028,Qualified,2026-04-28T05:36:00,8
LED003260,Branch Walk-in,CUS0005182,,0860016532,shane11@example.com,PRD-CC01,EMP00313,New,2025-09-02T14:44:00,94
LED003261,Cold Call,CUS0007543,,0897404486,jgross@example.com,PRD-CUR01,EMP00040,Contacted,2026-03-09T03:37:00,70
LED003262,Cold Call,CUS0003030,,0914272932,ashleydavis@example.com,PRD-SAV01,EMP00187,Contacted,2025-05-08T05:35:00,83
LED003263,Campaign,,สุพัตรา ธรรมเมธา,0855055448,ukelley@example.org,PRD-SAL01,EMP00462,Contacted,2026-04-22T03:45:00,50
LED003264,Campaign,,ตรีนุช มิ่งขวัญ,0653394124,xwagner@example.org,PRD-DG02,EMP00461,Disqualified,2025-10-13T03:53:00,30
LED003265,Branch Walk-in,CUS0000389,,0850043641,gabriel54@example.org,PRD-DC01,EMP00451,Contacted,2026-02-17T05:17:00,54
LED003266,Web Form,,ศุภนุนาย บุญบำรุง,0827219139,brian45@example.com,PRD-FD01,EMP00222,New,2025-03-30T11:31:00,30
LED003267,Partner,,คำ นฤทุกข์,0991394848,zmueller@example.org,PRD-CUR01,EMP00167,New,2025-07-16T09:37:00,74
LED003268,Partner,,คำ ถาวรรัตน,0635127004,james06@example.net,PRD-SAV02,EMP00399,Converted,2025-01-19T07:38:00,84
LED003269,Branch Walk-in,CUS0009343,,0642784157,paulsteve@example.org,PRD-CUR01,EMP00326,Converted,2026-01-26T18:36:00,50
LED003270,Cold Call,,ผดุงชาติ ดิศดใน,0632239193,dsantiago@example.com,PRD-WL01,EMP00416,Disqualified,2025-03-16T15:33:00,45
LED003271,Web Form,CUS0004933,,0840050559,julierubio@example.com,PRD-SAV01,EMP00086,Contacted,2025-04-18T02:44:00,41
LED003272,Campaign,CUS0006293,,0995679265,lucasbrian@example.org,PRD-FD01,EMP00237,Disqualified,2025-10-31T08:49:00,44
LED003273,Referral,CUS0008327,,0634038481,ztaylor@example.org,PRD-LN04,EMP00093,New,2025-04-02T15:05:00,57
LED003274,Cold Call,,อิสรันดร์ ราชมณี,0926111489,bsalazar@example.com,PRD-WL03,EMP00323,Converted,2025-11-08T03:56:00,93
LED003275,Campaign,,สิทธิชัย บุญญาภิรมย์,0818975161,georgevillanueva@example.net,PRD-FD01,EMP00075,Contacted,2026-03-23T12:34:00,78
LED003276,Campaign,CUS0001375,,0640388482,tara99@example.com,PRD-LN03,EMP00090,Contacted,2026-02-05T08:37:00,5
LED003277,Branch Walk-in,,สรรเพชญ์ เธียรายัน,0880201298,swilson@example.com,PRD-DC02,EMP00225,Qualified,2025-08-19T04:24:00,7
LED003278,Branch Walk-in,,ชนิศา ตันเผ่า,0926451110,zstokes@example.org,PRD-SAV01,EMP00236,Qualified,2025-10-30T09:14:00,26
LED003279,Referral,,นพวรรณ นิติสาขา,0882568485,gkramer@example.net,PRD-SAV02,EMP00032,Converted,2026-01-27T03:17:00,38
LED003280,Partner,,ธัญญามาศ ดาวอร่าม,0963858744,kmcdaniel@example.org,PRD-CC01,EMP00036,New,2026-01-09T22:50:00,27
LED003281,Partner,,ปาริตา ธุวะนุติ์,0655771994,changrichard@example.com,PRD-DC01,EMP00108,Converted,2025-12-16T23:15:00,94
LED003282,Cold Call,CUS0000880,,0917949206,eward@example.org,PRD-FD02,EMP00271,Contacted,2025-09-07T22:31:00,59
LED003283,Cold Call,CUS0001552,,0947946636,pamela66@example.net,PRD-LN03,EMP00339,Contacted,2026-02-02T16:15:00,31
LED003284,Referral,,ฌาฆีภัตฐ์ ฉายแสง,0998144864,david36@example.net,PRD-WL01,EMP00221,Contacted,2025-06-22T02:09:00,58
LED003285,Branch Walk-in,,ซุกรี นรวิทย์โชติกุล,0669759819,ian35@example.org,PRD-IN02,EMP00411,Contacted,2026-04-08T18:40:00,14
LED003286,Web Form,CUS0004251,,0616767903,andreaowens@example.com,PRD-FD03,EMP00433,Qualified,2025-02-28T00:19:00,9
LED003287,Branch Walk-in,CUS0007521,,0944928842,aaronalvarez@example.net,PRD-CC03,EMP00462,Converted,2025-04-10T11:54:00,86
LED003288,Partner,,ธัญญามาศ ทองอยู่,0652604834,turnerkristi@example.net,PRD-FD01,EMP00326,New,2025-06-03T19:54:00,36
LED003289,Campaign,CUS0000503,,0924399431,davisbradley@example.net,PRD-SAV01,EMP00429,Qualified,2026-02-23T18:46:00,28
LED003290,Campaign,CUS0005381,,0624095645,davidmcguire@example.org,PRD-CC04,EMP00240,Converted,2025-02-05T14:24:00,68
LED003291,Campaign,CUS0002255,,0849541850,ocowan@example.org,PRD-FD01,EMP00285,Disqualified,2025-03-13T19:56:00,68
LED003292,Partner,CUS0000786,,0913596067,randy26@example.net,PRD-DG01,EMP00452,Converted,2025-08-27T15:21:00,35
LED003293,Web Form,,ชัญญานุนาย ปานสุวรรณ,0936226798,karishaw@example.com,PRD-SAV02,EMP00173,Contacted,2025-09-19T05:32:00,74
LED003294,Branch Walk-in,,นิติยา ทองประดิฐ,0946527719,monica09@example.com,PRD-FD02,EMP00082,Converted,2025-11-19T07:35:00,53
LED003295,Web Form,,ทับทิม ทหารแท้,0844493603,brandon30@example.org,PRD-LN01,EMP00392,Disqualified,2025-04-14T00:44:00,91
LED003296,Web Form,CUS0007103,,0883697162,murphykathy@example.org,PRD-CC04,EMP00428,Qualified,2025-07-24T17:14:00,7
LED003297,Branch Walk-in,CUS0005988,,0814452831,bharvey@example.net,PRD-SAL01,EMP00119,Contacted,2025-11-25T05:49:00,18
LED003298,Branch Walk-in,CUS0006143,,0946722335,cynthiacampbell@example.com,PRD-FD02,EMP00027,Disqualified,2025-09-03T12:00:00,7
LED003299,Referral,CUS0003813,,0652274335,whiteheadtara@example.org,PRD-FD03,EMP00026,Qualified,2025-07-17T08:31:00,20
LED003300,Web Form,CUS0007127,,0816589389,leeamanda@example.com,PRD-CC02,EMP00282,Converted,2025-10-13T19:36:00,0
LED003301,Branch Walk-in,CUS0008006,,0930907772,jessebishop@example.net,PRD-FD02,EMP00124,Contacted,2025-09-29T04:56:00,93
LED003302,Campaign,,เพ็ญพรรษา ทองแท้,0650656792,danielbeltran@example.org,PRD-LN04,EMP00204,Converted,2025-09-17T09:31:00,3
LED003303,Web Form,CUS0008336,,0813682513,alyssa78@example.net,PRD-LN01,EMP00288,New,2025-08-16T10:30:00,90
LED003304,Web Form,CUS0006774,,0840536207,jasonparsons@example.net,PRD-FD03,EMP00164,Contacted,2025-09-12T09:50:00,38
LED003305,Web Form,CUS0009238,,0975910579,hleon@example.com,PRD-LN02,EMP00348,Qualified,2025-07-13T21:05:00,33
LED003306,Branch Walk-in,,จิณภัทตา มนทอง,0621855923,garciapaul@example.org,PRD-IN02,EMP00141,Qualified,2025-07-07T10:07:00,75
LED003307,Cold Call,CUS0006383,,0697899507,acantrell@example.org,PRD-IN01,EMP00008,Disqualified,2025-10-21T12:02:00,19
LED003308,Referral,CUS0004466,,0824559856,vegajamie@example.com,PRD-LN02,EMP00197,Disqualified,2025-03-07T02:11:00,9
LED003309,Referral,CUS0002082,,0811842370,tvargas@example.net,PRD-DG02,EMP00207,Converted,2025-09-05T23:34:00,34
LED003310,Cold Call,,ประสิทธิ์ ผลบุญ,0680167930,christopher00@example.org,PRD-DC01,EMP00455,Converted,2025-05-08T15:04:00,26
LED003311,Referral,,วีระวัฒน์ ยาปะโลหิต,0940843940,emilywong@example.com,PRD-WL02,EMP00034,Contacted,2025-03-11T07:28:00,96
LED003312,Web Form,CUS0001079,,0831730536,cheryl34@example.com,PRD-SAL01,EMP00050,Converted,2025-12-08T02:06:00,92
LED003313,Branch Walk-in,CUS0004493,,0845593720,amy60@example.net,PRD-WL02,EMP00123,Qualified,2025-06-16T23:09:00,61
LED003314,Referral,,สีหราช ตั้งกุลงาม,0637982211,whendricks@example.net,PRD-CC01,EMP00235,Converted,2025-08-10T22:52:00,4
LED003315,Campaign,,สุทกร จันทา,0869645338,darrelllee@example.net,PRD-WL01,EMP00088,Converted,2025-01-09T09:50:00,20
LED003316,Partner,CUS0002700,,0674710017,nathaniel26@example.org,PRD-SAV01,EMP00078,Qualified,2025-06-30T20:07:00,47
LED003317,Referral,CUS0004984,,0681242478,campbellstacey@example.org,PRD-WL02,EMP00026,Qualified,2026-01-27T10:02:00,74
LED003318,Referral,,พุทธิพงษ์ บุญส่ง,0677115041,sylvia02@example.net,PRD-LN02,EMP00455,Qualified,2026-04-25T08:54:00,30
LED003319,Partner,CUS0000530,,0862230111,justin00@example.net,PRD-WL04,EMP00086,Contacted,2025-03-27T06:05:00,71
LED003320,Cold Call,,ธีราทัต ถนัดหัตถกรรม,0854425532,carol91@example.org,PRD-LN04,EMP00459,Converted,2026-04-21T08:53:00,72
LED003321,Cold Call,,วรรณกร ขันธุลา,0853660482,lauriepowell@example.org,PRD-DC02,EMP00018,New,2025-12-08T21:54:00,51
LED003322,Cold Call,,หล้า ติณรัตน์,0628384590,victoria90@example.net,PRD-CC03,EMP00242,Converted,2025-03-06T23:20:00,89
LED003323,Partner,,ฮานาฟี เพียยา,0862769639,randypacheco@example.org,PRD-CC01,EMP00100,Qualified,2026-03-30T11:35:00,7
