account_id,account_number,primary_customer_id,product_id,branch_id,open_date,currency,current_balance_thb,available_balance_thb,status
ACC00009273,113-8-45408-3,CUS0007095,PRD-SAL01,BR0001,2018-05-25,THB,180278.39,176672.82,Active
ACC00009274,534-2-58702-7,CUS0005134,PRD-SAL01,BR0022,2021-10-18,THB,461738.68,452503.91,Active
ACC00009275,156-2-58572-5,CUS0009162,PRD-SAL01,BR0009,2026-03-23,THB,413.62,405.35,Active
ACC00009276,488-8-96480-3,CUS0004437,PRD-SAV01,BR0047,2018-11-20,THB,1594502.99,1562612.93,Active
ACC00009277,845-6-82178-9,CUS0001682,PRD-SAV02,BR0006,2025-08-25,THB,42752.81,41897.75,Active
ACC00009278,298-1-61776-5,CUS0008037,PRD-SAV02,BR0037,2025-09-21,THB,3163.26,3099.99,Active
ACC00009279,818-4-64341-1,CUS0009010,PRD-SAV01,BR0034,2026-04-02,THB,46769.46,45834.07,Active
ACC00009280,131-1-51322-3,CUS0002737,PRD-SAL01,BR0018,2024-03-16,THB,166096.49,162774.56,Active
ACC00009281,529-3-13631-1,CUS0001937,PRD-SAV01,BR0016,2022-02-02,THB,1545832.74,1514916.09,Active
ACC00009282,117-8-87470-9,CUS0006105,PRD-SAV01,BR0020,2026-02-22,THB,16653.99,16320.91,Active
ACC00009283,854-7-81921-6,CUS0009282,PRD-SAV01,BR0047,2019-06-09,THB,964686.99,945393.25,Active
ACC00009284,296-7-37291-2,CUS0002566,PRD-CUR01,BR0017,2022-03-17,THB,1718119.02,1683756.64,Active
ACC00009285,210-9-89505-0,CUS0001743,PRD-SAV02,BR0004,2021-01-04,THB,1062555.47,1041304.36,Active
ACC00009286,138-1-43369-4,CUS0006122,PRD-SAV01,BR0022,2020-01-26,THB,100627.39,98614.84,Active
ACC00009287,720-4-22204-5,CUS0008779,PRD-CUR01,BR0048,2018-08-10,THB,6765.26,6629.95,Active
ACC00009288,787-8-71856-7,CUS0000950,PRD-SAV01,BR0005,2023-02-17,THB,94515.96,92625.64,Active
ACC00009289,154-5-44485-9,CUS0008756,PRD-SAL01,BR0014,2025-06-06,THB,78236.94,76672.2,Active
ACC00009290,587-7-33557-7,CUS0007353,PRD-SAV02,BR0021,2022-08-08,THB,113445.55,111176.64,Active
ACC00009291,779-9-26660-6,CUS0006202,PRD-CUR01,BR0029,2023-05-10,THB,140178.69,137375.12,Active
ACC00009292,284-0-82896-1,CUS0002934,PRD-SAL01,BR0021,2025-05-14,THB,1016426.75,996098.22,Active
ACC00009293,488-5-42199-5,CUS0002554,PRD-SAL01,BR0042,2020-12-24,THB,98350.76,96383.74,Active
ACC00009294,811-4-11918-0,CUS0007445,PRD-CUR01,BR0026,2023-01-24,THB,17983.44,17623.77,Active
ACC00009295,487-5-90853-3,CUS0001787,PRD-SAV01,BR0032,2024-10-26,THB,813549.53,797278.54,Active
ACC00009296,745-2-97570-2,CUS0001277,PRD-SAL01,BR0018,2019-09-14,THB,178177.65,174614.1,Active
ACC00009297,524-0-49442-9,CUS0007251,PRD-SAL01,BR0041,2019-05-31,THB,137994.99,135235.09,Active
ACC00009298,305-2-15408-7,CUS0008816,PRD-SAV02,BR0002,2022-10-18,THB,1761820.54,1726584.13,Active
ACC00009299,702-6-96895-1,CUS0005403,PRD-SAV01,BR0016,2021-12-22,THB,14131.94,13849.3,Active
ACC00009300,131-9-10365-3,CUS0006318,PRD-SAV01,BR0001,2019-03-05,THB,6696.91,6562.97,Active
ACC00009301,712-7-18202-8,CUS0001605,PRD-SAV01,BR0019,2025-01-21,THB,1674699.59,1641205.6,Active
ACC00009302,194-6-19398-1,CUS0009076,PRD-CUR01,BR0009,2018-06-25,THB,66217.48,64893.13,Dormant
ACC00009303,763-9-46814-9,CUS0000025,PRD-SAV02,BR0036,2022-11-05,THB,156509.94,153379.74,Active
ACC00009304,629-0-64133-0,CUS0005155,PRD-CUR01,BR0014,2022-07-19,THB,152994.47,149934.58,Active
ACC00009305,999-7-98261-9,CUS0000126,PRD-SAV01,BR0030,2023-06-19,THB,1632132.41,1599489.76,Active
ACC00009306,780-6-38582-2,CUS0003716,PRD-SAV01,BR0005,2025-07-05,THB,63465.55,62196.24,Active
ACC00009307,760-3-67050-5,CUS0000915,PRD-SAL01,BR0017,2019-06-01,THB,3262.93,3197.67,Active
ACC00009308,979-3-98904-9,CUS0005130,PRD-CUR01,BR0012,2025-01-05,THB,196278.56,192352.99,Active
ACC00009309,393-2-28828-0,CUS0000598,PRD-CUR01,BR0031,2022-01-25,THB,275098.99,269597.01,Active
ACC00009310,616-6-80491-1,CUS0004724,PRD-CUR01,BR0024,2018-04-01,THB,2633.34,2580.67,Dormant
ACC00009311,303-5-16636-3,CUS0008787,PRD-SAV02,BR0016,2024-02-27,THB,387631.78,379879.14,Active
ACC00009312,706-0-43996-5,CUS0004216,PRD-SAL01,BR0043,2018-04-17,THB,179762.84,176167.58,Active
ACC00009313,641-6-94297-4,CUS0003771,PRD-CUR01,BR0010,2021-02-17,THB,166584.72,163253.03,Active
ACC00009314,799-9-31357-0,CUS0001419,PRD-SAV01,BR0010,2026-04-12,THB,74621.51,73129.08,Active
ACC00009315,547-3-20755-3,CUS0003775,PRD-CUR01,BR0020,2018-06-08,THB,400598.93,392586.95,Active
ACC00009316,165-3-92480-7,CUS0006125,PRD-SAL01,BR0014,2020-01-12,THB,1306780.88,1280645.26,Active
ACC00009317,797-5-74400-4,CUS0006921,PRD-SAL01,BR0026,2021-03-20,THB,17722.82,17368.36,Active
ACC00009318,919-8-33073-9,CUS0003445,PRD-CUR01,BR0046,2022-03-13,THB,1954641.26,1915548.43,Closed
ACC00009319,581-4-46615-8,CUS0005565,PRD-CUR01,BR0023,2023-10-01,THB,27820.32,27263.91,Active
ACC00009320,232-9-48388-0,CUS0008864,PRD-CUR01,BR0023,2019-03-08,THB,1468.57,1439.2,Active
ACC00009321,988-1-71984-1,CUS0002994,PRD-SAV02,BR0014,2018-12-27,THB,119457.91,117068.75,Active
ACC00009322,198-1-92310-7,CUS0009444,PRD-SAV01,BR0026,2019-07-05,THB,21059.52,20638.33,Active
ACC00009323,405-9-41538-6,CUS0008064,PRD-SAV02,BR0028,2021-11-10,THB,13628.23,13355.67,Active
ACC00009324,960-6-44250-1,CUS0009769,PRD-CUR01,BR0016,2023-03-19,THB,1771710.11,1736275.91,Active
ACC00009325,748-2-12371-7,CUS0009936,PRD-SAV02,BR0006,2023-10-23,THB,145546.28,142635.35,Active
ACC00009326,308-9-13346-4,CUS0000686,PRD-CUR01,BR0030,2026-03-22,THB,5669.45,5556.06,Closed
ACC00009327,720-0-23370-4,CUS0006647,PRD-SAL01,BR0047,2018-07-21,THB,6482.38,6352.73,Dormant
ACC00009328,773-6-22581-8,CUS0002571,PRD-CUR01,BR0013,2023-06-16,THB,1277127.0,1251584.46,Active
ACC00009329,570-6-67136-6,CUS0000414,PRD-SAV02,BR0010,2022-01-28,THB,124610.79,122118.57,Active
ACC00009330,544-6-89940-3,CUS0001189,PRD-SAV01,BR0008,2024-05-19,THB,925122.41,906619.96,Active
ACC00009331,393-5-69038-8,CUS0008344,PRD-SAV02,BR0014,2023-12-19,THB,10423.32,10214.85,Closed
ACC00009332,784-7-55355-1,CUS0002786,PRD-CUR01,BR0010,2022-09-04,THB,164357.82,161070.66,Active
ACC00009333,559-7-15327-9,CUS0000170,PRD-SAV01,BR0040,2022-01-14,THB,88035.85,86275.13,Active
ACC00009334,502-7-60537-7,CUS0009759,PRD-SAV01,BR0038,2024-09-05,THB,4093.53,4011.66,Active
ACC00009335,399-3-20306-0,CUS0003133,PRD-SAL01,BR0025,2024-04-14,THB,600930.26,588911.65,Active
ACC00009336,985-6-25259-7,CUS0001099,PRD-CUR01,BR0016,2018-04-25,THB,495393.48,485485.61,Active
ACC00009337,344-3-71270-9,CUS0007935,PRD-SAV01,BR0044,2020-08-13,THB,37059.75,36318.56,Active
ACC00009338,483-6-61529-2,CUS0009225,PRD-SAV02,BR0015,2018-08-02,THB,1614.21,1581.93,Active
ACC00009339,375-4-70573-6,CUS0003016,PRD-SAV01,BR0027,2020-06-13,THB,1864721.91,1827427.47,Active
ACC00009340,398-4-53148-9,CUS0008125,PRD-SAV02,BR0026,2023-07-28,THB,159965.47,156766.16,Active
ACC00009341,810-1-76566-5,CUS0003712,PRD-CUR01,BR0020,2024-04-06,THB,7832.63,7675.98,Active
ACC00009342,431-9-15431-8,CUS0001778,PRD-SAV01,BR0034,2024-09-18,THB,115153.2,112850.14,Active
ACC00009343,469-7-80419-1,CUS0000219,PRD-CUR01,BR0012,2019-05-20,THB,1457.9,1428.74,Active
ACC00009344,229-7-52145-1,CUS0003912,PRD-SAL01,BR0012,2021-11-13,THB,12099.95,11857.95,Active
ACC00009345,674-8-77345-8,CUS0009393,PRD-SAV02,BR0023,2024-09-11,THB,110024.57,107824.08,Active
ACC00009346,189-5-94193-4,CUS0005023,PRD-SAL01,BR0043,2023-05-23,THB,66343.14,65016.28,Active
ACC00009347,252-4-21497-7,CUS0000857,PRD-SAL01,BR0026,2020-10-16,THB,1956197.13,1917073.19,Active
ACC00009348,172-0-80469-1,CUS0002865,PRD-SAV02,BR0025,2019-10-08,THB,11104.68,10882.59,Active
ACC00009349,697-3-20418-0,CUS0007783,PRD-SAV01,BR0002,2020-08-05,THB,127151.0,124607.98,Active
ACC00009350,880-6-99581-4,CUS0007293,PRD-SAL01,BR0009,2021-12-19,THB,902175.91,884132.39,Dormant
ACC00009351,995-9-91412-5,CUS0002152,PRD-SAL01,BR0012,2025-12-18,THB,182151.57,178508.54,Active
ACC00009352,944-3-39919-1,CUS0008131,PRD-SAV02,BR0007,2025-10-28,THB,135063.37,132362.1,Active
ACC00009353,909-8-21474-6,CUS0008851,PRD-CUR01,BR0011,2019-06-26,THB,17886.79,17529.05,Active
ACC00009354,575-5-32536-8,CUS0004766,PRD-SAV02,BR0029,2018-03-03,THB,175739.96,172225.16,Active
ACC00009355,415-6-92750-3,CUS0003266,PRD-CUR01,BR0049,2023-10-19,THB,1975124.52,1935622.03,Active
ACC00009356,278-8-29123-9,CUS0001117,PRD-SAV02,BR0030,2024-11-30,THB,11751.64,11516.61,Active
ACC00009357,793-6-45156-9,CUS0005425,PRD-SAL01,BR0049,2023-01-21,THB,1969.87,1930.47,Closed
ACC00009358,180-1-54604-0,CUS0003206,PRD-SAL01,BR0040,2025-10-05,THB,199344.19,195357.31,Active
ACC00009359,181-7-20165-5,CUS0003587,PRD-CUR01,BR0032,2023-09-22,THB,5828.12,5711.56,Active
ACC00009360,668-4-22365-3,CUS0008278,PRD-SAV01,BR0033,2025-04-13,THB,14276.41,13990.88,Dormant
ACC00009361,243-4-59991-2,CUS0005394,PRD-SAV02,BR0027,2021-09-26,THB,1909814.33,1871618.04,Active
ACC00009362,489-2-82121-4,CUS0006345,PRD-SAV01,BR0017,2026-04-22,THB,14612.44,14320.19,Active
ACC00009363,774-3-97020-4,CUS0007200,PRD-SAV02,BR0001,2024-07-16,THB,397310.55,389364.34,Active
ACC00009364,130-4-14589-9,CUS0000440,PRD-CUR01,BR0029,2018-03-06,THB,3143.8,3080.92,Active
ACC00009365,904-2-16165-6,CUS0006545,PRD-SAV01,BR0001,2024-01-14,THB,4531.1,4440.48,Active
ACC00009366,588-7-49940-4,CUS0004763,PRD-SAV02,BR0022,2019-08-28,THB,8762.54,8587.29,Active
ACC00009367,538-9-75019-5,CUS0004529,PRD-SAV01,BR0049,2023-09-30,THB,784737.14,769042.4,Active
ACC00009368,964-4-59740-4,CUS0000323,PRD-CUR01,BR0024,2021-02-07,THB,160041.97,156841.13,Active
ACC00009369,699-6-35888-5,CUS0009519,PRD-SAL01,BR0025,2022-05-23,THB,3795.55,3719.64,Active
ACC00009370,852-7-63692-3,CUS0002949,PRD-CUR01,BR0002,2023-10-18,THB,902641.35,884588.52,Active
ACC00009371,727-2-23970-1,CUS0006215,PRD-SAV02,BR0008,2022-06-29,THB,91837.18,90000.44,Active
ACC00009372,301-5-21721-5,CUS0004874,PRD-SAV01,BR0032,2024-10-06,THB,86820.5,85084.09,Active
ACC00009373,972-3-35314-1,CUS0009054,PRD-SAL01,BR0044,2023-11-06,THB,191885.78,188048.06,Active
ACC00009374,107-1-94335-4,CUS0003919,PRD-SAV01,BR0025,2018-08-25,THB,57474.37,56324.88,Active
ACC00009375,816-1-29737-6,CUS0005403,PRD-SAL01,BR0019,2022-02-09,THB,16937.97,16599.21,Active
ACC00009376,575-8-54580-9,CUS0004386,PRD-SAV01,BR0011,2022-12-25,THB,1387114.47,1359372.18,Active
ACC00009377,454-0-15633-8,CUS0007944,PRD-SAV02,BR0039,2026-02-15,THB,1685940.99,1652222.17,Active
ACC00009378,781-9-78662-7,CUS0000774,PRD-SAV02,BR0016,2024-06-01,THB,107941.3,105782.47,Closed
ACC00009379,389-1-26456-5,CUS0004925,PRD-SAV01,BR0039,2019-01-25,THB,104186.59,102102.86,Active
ACC00009380,217-2-93192-1,CUS0007374,PRD-SAV02,BR0037,2019-12-03,THB,1280902.27,1255284.22,Active
ACC00009381,453-0-61221-3,CUS0009700,PRD-SAV02,BR0010,2022-07-02,THB,470738.08,461323.32,Active
ACC00009382,673-8-92660-0,CUS0000083,PRD-CUR01,BR0035,2023-07-30,THB,1118232.67,1095868.02,Active
ACC00009383,862-1-36988-3,CUS0008354,PRD-SAL01,BR0049,2021-01-22,THB,937020.2,918279.8,Active
ACC00009384,147-7-22629-6,CUS0006683,PRD-SAL01,BR0010,2019-10-23,THB,786296.15,770570.23,Active
ACC00009385,622-1-39365-5,CUS0008949,PRD-SAV01,BR0001,2018-06-24,THB,12811.75,12555.52,Active
ACC00009386,196-1-14759-9,CUS0003553,PRD-SAV01,BR0025,2023-08-15,THB,178737.56,175162.81,Active
ACC00009387,601-8-69421-6,CUS0002309,PRD-SAV02,BR0001,2023-09-21,THB,1724.84,1690.34,Active
ACC00009388,524-2-48605-3,CUS0002783,PRD-CUR01,BR0026,2021-12-08,THB,503997.73,493917.78,Active
ACC00009389,767-6-13456-1,CUS0003512,PRD-CUR01,BR0042,2020-12-26,THB,140517.95,137707.59,Active
ACC00009390,833-7-85172-8,CUS0000226,PRD-SAL01,BR0032,2025-01-18,THB,1816468.25,1780138.88,Closed
ACC00009391,276-3-41662-9,CUS0004998,PRD-CUR01,BR0039,2019-06-24,THB,6496.16,6366.24,Active
ACC00009392,779-0-83316-9,CUS0006876,PRD-SAL01,BR0005,2019-11-17,THB,4254.27,4169.18,Active
ACC00009393,207-4-74195-0,CUS0005525,PRD-CUR01,BR0011,2021-08-11,THB,8557.67,8386.52,Active
ACC00009394,921-1-70092-9,CUS0001235,PRD-CUR01,BR0020,2018-10-31,THB,1803.46,1767.39,Active
ACC00009395,155-2-40723-1,CUS0007481,PRD-CUR01,BR0009,2025-05-25,THB,104092.65,102010.8,Active
ACC00009396,565-1-75331-2,CUS0003925,PRD-SAV01,BR0048,2019-09-18,THB,14152.86,13869.8,Active
ACC00009397,168-9-50979-1,CUS0009507,PRD-SAV02,BR0012,2019-03-05,THB,277685.34,272131.63,Active
ACC00009398,955-3-17047-1,CUS0009559,PRD-SAL01,BR0019,2021-07-11,THB,5253.28,5148.21,Active
ACC00009399,216-5-31971-1,CUS0004289,PRD-SAL01,BR0029,2018-08-01,THB,149493.55,146503.68,Active
ACC00009400,937-9-63139-6,CUS0002979,PRD-SAL01,BR0009,2020-06-18,THB,94877.38,92979.83,Active
ACC00009401,122-8-25623-1,CUS0005771,PRD-SAV01,BR0032,2019-12-05,THB,135626.15,132913.63,Active
ACC00009402,831-8-98986-4,CUS0002832,PRD-CUR01,BR0035,2024-11-13,THB,195816.11,191899.79,Active
ACC00009403,430-8-40686-3,CUS0004166,PRD-SAV01,BR0032,2025-12-23,THB,187101.55,183359.52,Closed
ACC00009404,117-4-45269-6,CUS0003305,PRD-SAL01,BR0039,2021-06-26,THB,183298.86,179632.88,Active
ACC00009405,812-8-75595-7,CUS0000917,PRD-CUR01,BR0008,2019-02-22,THB,6122.1,5999.66,Active
ACC00009406,129-4-25936-1,CUS0006768,PRD-SAV01,BR0014,2019-05-19,THB,1366431.64,1339103.01,Active
ACC00009407,694-1-80074-2,CUS0000242,PRD-SAL01,BR0029,2021-12-20,THB,1568373.78,1537006.3,Closed
ACC00009408,247-6-69295-2,CUS0007978,PRD-SAV02,BR0030,2021-09-23,THB,2937.2,2878.46,Active
ACC00009409,871-0-58851-7,CUS0007683,PRD-SAL01,BR0041,2020-09-03,THB,1280721.72,1255107.29,Active
ACC00009410,864-5-36772-5,CUS0009057,PRD-SAV01,BR0035,2024-12-09,THB,122012.5,119572.25,Active
ACC00009411,297-3-31937-2,CUS0000703,PRD-CUR01,BR0001,2026-02-02,THB,152079.6,149038.01,Active
ACC00009412,426-2-72412-1,CUS0003365,PRD-SAV01,BR0041,2023-11-21,THB,444243.73,435358.86,Active
ACC00009413,598-2-82655-2,CUS0008613,PRD-SAL01,BR0037,2023-02-18,THB,145612.34,142700.09,Active
ACC00009414,909-9-92342-3,CUS0006469,PRD-SAL01,BR0043,2023-12-05,THB,127562.91,125011.65,Active
ACC00009415,241-6-89595-4,CUS0009697,PRD-SAV01,BR0011,2024-11-15,THB,90770.01,88954.61,Active
ACC00009416,697-1-50483-5,CUS0000911,PRD-SAV02,BR0040,2018-09-23,THB,90296.63,88490.7,Active
ACC00009417,374-5-43816-2,CUS0007957,PRD-SAL01,BR0007,2025-05-09,THB,111791.72,109555.89,Active
ACC00009418,637-6-68885-8,CUS0000141,PRD-SAV02,BR0007,2021-09-30,THB,12500.44,12250.43,Active
ACC00009419,538-5-52337-2,CUS0001963,PRD-CUR01,BR0017,2024-11-08,THB,70878.51,69460.94,Active
ACC00009420,637-6-87598-5,CUS0004586,PRD-CUR01,BR0012,2018-05-30,THB,795099.66,779197.67,Active
ACC00009421,874-0-97879-2,CUS0006781,PRD-SAV02,BR0034,2020-08-15,THB,94588.47,92696.7,Active
ACC00009422,458-6-35621-2,CUS0002291,PRD-SAV02,BR0002,2023-06-10,THB,853744.87,836669.97,Dormant
ACC00009423,727-9-35460-3,CUS0008526,PRD-SAV01,BR0005,2026-04-25,THB,926020.15,907499.75,Active
ACC00009424,101-5-75389-5,CUS0002442,PRD-SAL01,BR0044,2024-04-22,THB,15737.76,15423.0,Active
ACC00009425,890-2-86922-7,CUS0007433,PRD-CUR01,BR0001,2024-12-05,THB,600749.93,588734.93,Active
ACC00009426,839-3-23964-1,CUS0000698,PRD-CUR01,BR0003,2024-11-19,THB,385740.24,378025.44,Active
ACC00009427,620-7-94835-2,CUS0004909,PRD-CUR01,BR0041,2020-06-19,THB,19347.82,18960.86,Active
ACC00009428,820-2-23179-0,CUS0003437,PRD-CUR01,BR0037,2019-09-19,THB,35749.02,35034.04,Dormant
ACC00009429,560-9-70401-3,CUS0001639,PRD-SAL01,BR0007,2024-10-13,THB,37321.98,36575.54,Active
ACC00009430,870-1-13464-5,CUS0004665,PRD-SAL01,BR0006,2024-01-11,THB,148.84,145.86,Active
ACC00009431,905-1-92334-5,CUS0006105,PRD-CUR01,BR0019,2024-12-26,THB,40977.47,40157.92,Active
ACC00009432,291-3-47177-6,CUS0008247,PRD-SAL01,BR0005,2023-03-25,THB,95732.05,93817.41,Active
ACC00009433,785-6-22934-8,CUS0001574,PRD-CUR01,BR0022,2020-01-04,THB,13976.59,13697.06,Active
ACC00009434,510-6-56134-6,CUS0000377,PRD-SAV01,BR0033,2020-11-09,THB,9606.44,9414.31,Active
ACC00009435,779-9-23372-1,CUS0005935,PRD-SAL01,BR0014,2022-11-02,THB,552004.3,540964.21,Active
ACC00009436,587-8-30806-9,CUS0000694,PRD-SAV02,BR0027,2026-02-17,THB,19754.37,19359.28,Active
ACC00009437,278-6-66147-3,CUS0000381,PRD-SAV02,BR0004,2020-09-06,THB,1063304.18,1042038.1,Active
ACC00009438,515-4-58925-7,CUS0002877,PRD-SAL01,BR0031,2019-12-11,THB,14793.5,14497.63,Active
ACC00009439,439-0-69660-7,CUS0000698,PRD-SAV01,BR0023,2023-09-05,THB,302382.64,296334.99,Active
ACC00009440,387-4-50469-7,CUS0000964,PRD-CUR01,BR0026,2020-07-31,THB,156087.69,152965.94,Active
ACC00009441,390-5-35639-3,CUS0002291,PRD-SAV01,BR0011,2023-03-29,THB,963898.3,944620.33,Active
ACC00009442,138-4-13102-0,CUS0008863,PRD-SAL01,BR0046,2024-10-23,THB,558414.98,547246.68,Active
ACC00009443,919-6-99736-1,CUS0004981,PRD-SAL01,BR0039,2018-09-11,THB,1503778.56,1473702.99,Active
ACC00009444,897-4-40941-7,CUS0004016,PRD-SAV01,BR0005,2021-12-30,THB,98408.85,96440.67,Active
ACC00009445,749-3-63920-3,CUS0006660,PRD-CUR01,BR0026,2021-03-12,THB,13935.86,13657.14,Active
ACC00009446,964-4-68682-1,CUS0002811,PRD-SAL01,BR0024,2022-02-19,THB,3999.58,3919.59,Active
ACC00009447,561-6-99500-1,CUS0004764,PRD-SAL01,BR0001,2020-01-13,THB,726779.68,712244.09,Active
ACC00009448,674-9-32418-0,CUS0000569,PRD-SAV01,BR0050,2025-09-16,THB,975.52,956.01,Active
ACC00009449,877-1-76046-6,CUS0001248,PRD-CUR01,BR0022,2020-01-15,THB,1934558.28,1895867.11,Active
ACC00009450,750-1-57577-6,CUS0009389,PRD-CUR01,BR0027,2023-12-28,THB,1160761.57,1137546.34,Active
ACC00009451,419-0-23918-7,CUS0002382,PRD-CUR01,BR0001,2025-06-03,THB,773121.87,757659.43,Active
ACC00009452,321-8-78836-1,CUS0006669,PRD-SAV02,BR0016,2022-06-21,THB,127681.23,125127.61,Active
ACC00009453,849-3-78344-4,CUS0000885,PRD-CUR01,BR0031,2022-12-12,THB,799592.87,783601.01,Active
ACC00009454,368-9-97035-3,CUS0009744,PRD-SAL01,BR0015,2023-10-13,THB,9478.53,9288.96,Active
ACC00009455,411-9-75196-7,CUS0004811,PRD-SAV02,BR0026,2019-03-15,THB,1094807.57,1072911.42,Active
ACC00009456,587-7-48001-2,CUS0002775,PRD-CUR01,BR0046,2024-06-10,THB,16936.91,16598.17,Active
ACC00009457,842-5-77977-2,CUS0001536,PRD-CUR01,BR0022,2021-09-20,THB,146853.28,143916.21,Dormant
ACC00009458,918-4-99102-9,CUS0000138,PRD-SAL01,BR0040,2025-01-14,THB,1730576.18,1695964.66,Active
ACC00009459,335-7-95112-1,CUS0005953,PRD-SAV01,BR0045,2023-06-02,THB,86852.03,85114.99,Active
ACC00009460,707-8-51713-8,CUS0008209,PRD-SAL01,BR0016,2024-02-06,THB,720445.65,706036.74,Active
ACC00009461,853-7-90159-5,CUS0000984,PRD-SAV02,BR0041,2024-07-13,THB,1349807.07,1322810.93,Active
ACC00009462,474-4-87801-8,CUS0005260,PRD-CUR01,BR0032,2021-01-01,THB,13037.4,12776.65,Active
ACC00009463,660-6-17954-7,CUS0009734,PRD-SAL01,BR0026,2023-09-06,THB,1143071.89,1120210.45,Active
ACC00009464,646-9-74348-7,CUS0007098,PRD-SAV02,BR0018,2022-11-15,THB,507.4,497.25,Active
ACC00009465,461-3-95345-3,CUS0002736,PRD-CUR01,BR0029,2025-09-07,THB,8822.53,8646.08,Active
ACC00009466,880-3-38723-2,CUS0009213,PRD-SAL01,BR0022,2026-02-08,THB,704529.98,690439.38,Closed
ACC00009467,378-6-21876-0,CUS0003026,PRD-SAL01,BR0009,2023-01-26,THB,51511.45,50481.22,Active
ACC00009468,512-7-87894-9,CUS0005515,PRD-SAV01,BR0032,2022-08-24,THB,1438337.4,1409570.65,Active
ACC00009469,977-1-70606-5,CUS0009413,PRD-SAL01,BR0032,2021-07-24,THB,29535.86,28945.14,Active
ACC00009470,455-0-11769-1,CUS0009171,PRD-CUR01,BR0049,2024-08-10,THB,983853.44,964176.37,Active
ACC00009471,446-4-57323-3,CUS0007958,PRD-CUR01,BR0020,2020-10-01,THB,1862796.74,1825540.81,Active
ACC00009472,787-8-12500-7,CUS0003554,PRD-SAV02,BR0014,2022-03-13,THB,526483.51,515953.84,Active
ACC00009473,201-8-15022-3,CUS0005695,PRD-SAL01,BR0024,2021-04-18,THB,134800.06,132104.06,Active
ACC00009474,921-9-40387-0,CUS0007101,PRD-SAV02,BR0043,2024-07-25,THB,1929756.28,1891161.15,Active
ACC00009475,501-8-30164-3,CUS0008807,PRD-SAV02,BR0014,2021-11-19,THB,134871.79,132174.35,Active
ACC00009476,994-3-71199-7,CUS0000725,PRD-CUR01,BR0040,2020-10-24,THB,513.35,503.08,Active
ACC00009477,837-4-61091-5,CUS0003379,PRD-SAL01,BR0045,2019-04-06,THB,269137.17,263754.43,Active
ACC00009478,321-0-88892-6,CUS0000549,PRD-CUR01,BR0020,2018-09-03,THB,141479.47,138649.88,Active
ACC00009479,834-6-83743-5,CUS0009186,PRD-SAV02,BR0030,2020-10-27,THB,6093.7,5971.83,Active
ACC00009480,190-7-65399-0,CUS0002863,PRD-CUR01,BR0004,2023-01-04,THB,2532.37,2481.72,Active
ACC00009481,650-9-41221-8,CUS0002343,PRD-CUR01,BR0036,2022-04-03,THB,71776.1,70340.58,Active
ACC00009482,402-6-56585-5,CUS0000984,PRD-CUR01,BR0037,2021-02-10,THB,164379.71,161092.12,Dormant
ACC00009483,623-1-69040-6,CUS0007529,PRD-SAV01,BR0019,2020-09-16,THB,191177.09,187353.55,Active
ACC00009484,615-5-43254-8,CUS0004294,PRD-SAV01,BR0040,2021-03-20,THB,7523.63,7373.16,Active
ACC00009485,183-9-67914-8,CUS0000274,PRD-CUR01,BR0018,2023-03-25,THB,99089.6,97107.81,Active
ACC00009486,753-1-19908-7,CUS0009222,PRD-CUR01,BR0039,2022-11-07,THB,1847769.93,1810814.53,Active
ACC00009487,794-6-64506-8,CUS0003840,PRD-CUR01,BR0049,2025-11-04,THB,13468.81,13199.43,Active
ACC00009488,108-9-23082-4,CUS0003791,PRD-SAL01,BR0002,2021-11-05,THB,12925.08,12666.58,Active
ACC00009489,232-5-67279-6,CUS0000274,PRD-CUR01,BR0017,2025-10-26,THB,8873.12,8695.66,Active
ACC00009490,998-6-64430-3,CUS0000379,PRD-CUR01,BR0021,2023-03-05,THB,549509.7,538519.51,Active
ACC00009491,581-7-59635-3,CUS0003140,PRD-SAL01,BR0017,2025-06-03,THB,19126.85,18744.31,Active
ACC00009492,922-9-66998-2,CUS0002057,PRD-SAV01,BR0024,2019-11-26,THB,17565.15,17213.85,Active
ACC00009493,239-0-60166-8,CUS0000747,PRD-CUR01,BR0022,2018-02-23,THB,67029.99,65689.39,Active
ACC00009494,305-5-31612-3,CUS0008680,PRD-SAV02,BR0036,2021-03-17,THB,48002.99,47042.93,Active
ACC00009495,261-5-10700-1,CUS0004919,PRD-SAV01,BR0009,2019-05-20,THB,17374.72,17027.23,Active
ACC00009496,476-7-40885-6,CUS0007427,PRD-SAL01,BR0017,2023-07-13,THB,70645.88,69232.96,Closed
ACC00009497,918-6-14872-1,CUS0006547,PRD-SAL01,BR0049,2026-04-05,THB,145784.23,142868.55,Active
ACC00009498,730-3-91874-9,CUS0006136,PRD-SAV02,BR0036,2020-08-17,THB,127517.17,124966.83,Active
ACC00009499,777-6-65829-6,CUS0001097,PRD-SAL01,BR0042,2023-03-09,THB,18158.65,17795.48,Active
ACC00009500,151-6-50608-1,CUS0000674,PRD-SAL01,BR0044,2020-06-27,THB,471501.78,462071.74,Active
ACC00009501,846-6-76133-9,CUS0001084,PRD-SAL01,BR0017,2019-03-07,THB,125170.13,122666.73,Active
ACC00009502,393-4-61273-6,CUS0004773,PRD-SAV02,BR0017,2024-07-13,THB,7633.09,7480.43,Active
ACC00009503,262-7-67007-6,CUS0007904,PRD-SAV02,BR0020,2021-07-30,THB,49978.64,48979.07,Active
